,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,referredby,firstduedate,firstrepaiddate,diff_approv_closed_date,Good_bad_flag,num_prest
14725,8a858e7d5b8b0b92015b8b1efc3b15ee,301891275,2,2017-05-05 15:00:31,2017-05-05 14:00:24,10000.0,13000.0,30,2017-06-05 14:04:01,,2017-06-05 00:00:00,2017-06-05 13:53:52,30,Good,3
14726,8a858e9e579558b6015795d6a68f473c,301760844,3,2016-11-17 16:52:26,2016-11-17 15:52:13,10000.0,11500.0,15,2016-12-02 00:47:53,,2016-12-02 00:00:00,2016-12-02 00:21:25,14,Good,11
14727,8a858e9e579558b6015795d6a68f473c,301889099,9,2017-05-04 08:18:26,2017-05-04 07:18:19,10000.0,11125.0,15,2017-05-08 07:43:14,,2017-05-19 00:00:00,2017-05-08 07:28:05,3,Good,11
14728,8a858e9e579558b6015795d6a68f473c,301940570,11,2017-06-16 08:34:40,2017-06-16 07:34:33,10000.0,11125.0,15,2017-06-30 13:57:16,,2017-07-03 00:00:00,2017-06-30 13:47:07,14,Good,11
14729,8a858eb95591bf00015596ab2eb11f5e,301924560,4,2017-06-02 07:47:08,2017-06-02 06:47:02,30000.0,34500.0,30,2017-07-03 18:31:02,,2017-07-03 00:00:00,2017-07-03 18:20:54,31,Bad,4
14730,8a858f555cacacdf015cafb65d3e6608,301940682,1,2017-06-16 09:56:35,2017-06-16 08:55:27,10000.0,13000.0,30,2017-07-18 20:44:23,,2017-07-17 00:00:00,2017-07-18 20:34:13,32,Bad,1
14731,8a858f665c45930d015c5427f2e26489,301955432,2,2017-06-28 21:50:28,2017-06-28 20:50:20,10000.0,11500.0,15,2017-07-12 18:03:29,,2017-07-13 00:00:00,2017-07-12 17:53:19,13,Good,2
14732,8a858f855bf2f1ad015bf5c0e6c01b8a,301902024,1,2017-05-11 20:24:25,2017-05-11 19:24:14,10000.0,13000.0,30,2017-06-09 21:36:56,,2017-06-12 00:00:00,2017-06-09 21:26:47,29,Good,3
14733,8a858f925bec9b74015beceb8bf13a0a,301902324,1,2017-05-12 01:01:19,2017-05-12 00:01:03,10000.0,11500.0,15,2017-05-26 23:01:16,,2017-05-30 00:00:00,2017-05-26 22:51:07,14,Good,2
14734,8a858f98560bbe11015611ef84820b47,301922609,5,2017-05-31 08:33:05,2017-05-31 07:32:41,20000.0,24500.0,30,2017-06-30 09:50:00,,2017-06-30 00:00:00,2017-06-30 09:39:52,30,Good,5
14735,8a858f9c56aaf37d0156b6ec1be309d6,301770397,5,2016-12-07 09:30:35,2016-12-07 08:30:16,20000.0,23800.0,30,2016-12-27 14:03:03,,2017-01-06 00:00:00,2016-12-27 13:47:53,20,Good,8
14736,8a858f9c56aaf37d0156b6ec1be309d6,301854437,8,2017-04-04 12:24:37,2017-04-04 11:24:30,25000.0,29000.0,30,2017-05-03 13:49:07,,2017-05-04 00:00:00,2017-05-03 13:33:58,29,Good,8
14737,8a858fb15632196901564fd5a8be745b,301859761,3,2017-04-07 19:13:16,2017-04-07 18:12:36,20000.0,23800.0,30,2017-05-06 06:15:14,,2017-05-09 00:00:00,2017-05-06 06:00:01,28,Good,6
14738,8a858fb15632196901564fd5a8be745b,301957275,6,2017-06-30 09:07:29,2017-06-30 08:07:23,30000.0,34500.0,30,2017-07-28 16:39:25,,2017-07-31 00:00:00,2017-07-28 16:29:15,28,Good,6
14739,8a858fc25bafabdc015bb47fda0323e5,301949591,3,2017-06-23 18:33:56,2017-06-23 17:33:50,10000.0,11500.0,15,2017-07-10 12:19:00,,2017-07-10 00:00:00,2017-07-10 12:08:51,16,Bad,3
14740,8a858fcd56b9f22c0156c804c62f4d5d,301696883,1,2016-08-26 19:10:40,2016-08-26 18:10:30,10000.0,13000.0,30,2016-09-21 12:25:33,,2016-09-26 00:00:00,2016-09-21 12:10:24,25,Good,6
14741,8a858fd3552c7562015544a1c5f8311e,301686361,5,2016-08-18 20:47:30,2016-08-18 19:47:23,20000.0,24500.0,30,2016-09-17 09:28:33,,2016-09-19 00:00:00,2016-09-14 00:00:00,29,Good,9
14742,8a858fd3552c7562015544a1c5f8311e,301934343,8,2017-06-10 23:43:47,2017-06-10 22:42:40,10000.0,10750.0,15,2017-06-11 19:55:47,,2017-06-26 00:00:00,2017-06-11 19:45:38,0,Good,9
14743,8a858fd3552c7562015544a1c5f8311e,301719500,6,2016-09-18 09:46:24,2016-09-18 08:46:15,30000.0,34500.0,30,2016-10-11 21:48:54,,2016-10-20 00:00:00,2016-10-11 21:33:45,23,Good,9
14744,8a858ff25a13ebf6015a14d6527b7b05,301945377,9,2017-06-20 18:24:51,2017-06-20 17:24:45,30000.0,34500.0,30,2017-07-19 14:29:27,,2017-07-20 00:00:00,2017-07-19 14:19:17,28,Good,9
14745,8a858ff25a13ebf6015a14d6527b7b05,301811352,1,2017-02-06 20:31:56,2017-02-06 19:31:43,10000.0,11500.0,15,2017-02-19 07:51:06,,2017-02-21 00:00:00,2017-02-19 07:35:56,12,Good,9
14746,8a858fff57f7a7a801580093e8d2237a,301758497,1,2016-11-13 16:59:33,2016-11-13 15:59:15,10000.0,11500.0,15,2016-12-08 00:04:05,,2016-11-28 00:00:00,2016-12-07 23:48:56,24,Bad,1
14747,8a858e5b5bd99460015bda6daf5a2d6f,301893006,1,2017-05-06 19:20:07,2017-05-06 18:19:55,10000.0,13000.0,30,2017-06-22 07:54:09,8a858fa154e2912f0154ee239b0857f0,2017-06-05 00:00:00,2017-06-22 07:44:00,46,Bad,1
14748,8a858e955add2971015ae6ef9a655863,301885126,3,2017-04-30 13:11:27,2017-04-30 12:11:21,10000.0,13000.0,30,2017-05-30 05:46:02,,2017-05-30 00:00:00,2017-05-30 05:00:32,29,Good,5
14749,8a858f5f5b39bb0c015b3a2c2e0666e5,301855344,1,2017-04-04 20:55:43,2017-04-04 19:55:29,10000.0,11500.0,15,2017-04-18 20:15:31,,2017-04-19 00:00:00,2017-04-18 20:00:21,13,Good,2
14750,8a858fc55b672960015b672de67d0409,301933826,2,2017-06-10 13:11:41,2017-06-10 12:11:35,10000.0,13000.0,30,2017-06-16 03:46:54,8a858f695b5cbd3a015b5cd5ff29188a,2017-07-10 00:00:00,2017-06-16 03:36:44,5,Good,3
14751,8a85881053bc33670153cc5a32432a14,301626348,3,2016-05-31 07:59:34,2016-05-31 06:59:29,10000.0,13000.0,30,2016-06-30 16:48:31,,2016-06-30 00:00:00,2016-06-30 16:33:27,30,Good,13
14752,8a85881053bc33670153cc5a32432a14,301790148,10,2017-01-09 15:35:20,2017-01-09 14:35:12,20000.0,23600.0,30,2017-01-30 22:31:27,,2017-02-08 00:00:00,2017-01-30 22:16:17,21,Good,13
14753,8a85881053bc33670153cc5a32432a14,301756739,8,2016-11-09 15:14:40,2016-11-09 14:14:27,30000.0,34500.0,30,2016-12-08 10:55:31,,2016-12-13 00:00:00,2016-12-08 10:40:21,28,Good,13
14754,8a858900536a043401537e702ff74eac,301920696,18,2017-05-29 06:56:13,2017-05-29 05:55:37,50000.0,52500.0,30,2017-06-26 09:48:10,,2017-06-28 00:00:00,2017-06-26 09:38:01,28,Good,19
14755,8a858900536a043401537e702ff74eac,301871965,15,2017-04-18 11:11:07,2017-04-18 10:10:59,10000.0,11350.0,15,2017-04-19 05:51:54,,2017-05-03 00:00:00,2017-04-19 05:36:44,0,Good,19
14756,8a858900536a043401537e702ff74eac,301782736,10,2016-12-28 12:34:53,2016-12-28 11:34:39,30000.0,34400.0,30,2017-01-01 01:38:46,,2017-01-27 00:00:00,2017-01-01 01:23:35,3,Good,19
14757,8a858900536a043401537e702ff74eac,301954279,19,2017-06-28 08:54:17,2017-06-28 07:54:10,50000.0,52500.0,30,2017-07-28 02:23:21,,2017-07-28 00:00:00,2017-07-28 01:47:43,29,Good,19
14758,8a858900536a043401537e702ff74eac,301821505,13,2017-02-19 07:32:01,2017-02-19 06:31:44,40000.0,44800.0,30,2017-03-13 14:06:18,,2017-03-21 00:00:00,2017-03-13 13:51:06,22,Good,19
14759,8a858953548fb0c001549b2149246862,301619049,1,2016-05-10 16:07:26,2016-05-10 15:07:17,10000.0,13000.0,30,2016-06-06 00:01:45,,2016-06-09 00:00:00,2016-06-05 16:07:59,26,Good,7
14760,8a858953548fb0c001549b2149246862,301754713,3,2016-11-05 03:35:46,2016-11-05 02:35:30,15000.0,18375.0,30,2016-11-30 09:31:53,,2016-12-05 00:00:00,2016-11-30 09:16:43,25,Good,7
14761,8a8589b7535abdb201535beac38a2006,301712843,6,2016-09-12 11:21:26,2016-09-12 10:21:16,15000.0,18375.0,30,2016-10-13 05:38:55,,2016-10-12 00:00:00,2016-10-13 05:23:47,30,Good,14
14762,8a8589b7535abdb201535beac38a2006,301832271,11,2017-03-06 10:08:01,2017-03-06 09:07:45,20000.0,23800.0,30,2017-04-07 09:24:05,,2017-04-05 00:00:00,2017-04-07 09:08:56,31,Bad,14
14763,8a8589b7535abdb201535beac38a2006,301602211,1,2016-03-09 16:17:32,2016-03-09 15:17:25,10000.0,13000.0,30,2016-04-03 00:02:48,,2016-04-08 00:00:00,2016-04-02 19:27:38,24,Good,14
14764,8a858e005941690001596c6cde945968,301920316,2,2017-05-28 14:19:27,2017-05-28 13:19:21,10000.0,11500.0,15,2017-06-11 10:19:01,,2017-06-12 00:00:00,2017-06-11 10:08:52,13,Good,4
14765,8a858e0d587161ab01587183d98f06c9,301865548,8,2017-04-12 10:07:07,2017-04-12 09:07:00,20000.0,23800.0,30,2017-05-09 09:56:27,,2017-05-12 00:00:00,2017-05-09 09:41:17,26,Good,10
14766,8a858e0d587161ab01587183d98f06c9,301825754,5,2017-02-24 17:23:21,2017-02-24 16:23:08,10000.0,11500.0,15,2017-03-13 16:44:56,,2017-03-13 00:00:00,2017-03-13 16:29:43,16,Bad,10
14767,8a858e0d587161ab01587183d98f06c9,301777922,2,2016-12-21 10:41:13,2016-12-21 09:41:08,10000.0,11500.0,15,2016-12-30 16:53:59,,2017-01-05 00:00:00,2016-12-30 16:38:49,9,Good,10
14768,8a858e1c56dfea870156e1cca79f084d,301757861,5,2016-11-11 15:21:36,2016-11-11 14:21:26,20000.0,21500.0,15,2016-11-23 13:44:18,,2016-11-28 00:00:00,2016-11-23 13:29:09,11,Good,12
14769,8a858e1c56dfea870156e1cca79f084d,301921942,11,2017-05-30 14:17:33,2017-05-30 13:17:27,40000.0,44000.0,30,2017-06-28 16:39:46,,2017-06-29 00:00:00,2017-06-28 16:29:37,29,Good,12
14770,8a858e1c56dfea870156e1cca79f084d,301763561,6,2016-11-23 13:49:59,2016-11-23 12:49:49,30000.0,34400.0,30,2016-12-23 10:07:16,,2016-12-23 00:00:00,2016-12-23 09:52:07,29,Good,12
14771,8a858e345bd96da8015be2ea479a2ade,301893870,1,2017-05-07 14:05:05,2017-05-07 13:04:50,10000.0,11500.0,15,2017-05-18 20:17:58,,2017-05-22 00:00:00,2017-05-18 20:02:49,11,Good,2
14772,8a858e5856b7840c0156c7129a9c2618,301885674,4,2017-05-01 08:48:06,2017-05-01 07:47:54,10000.0,13000.0,30,2017-06-03 12:10:26,,2017-05-31 00:00:00,2017-06-03 12:00:16,33,Bad,5
14773,8a858e5856b7840c0156c7129a9c2618,301926162,5,2017-06-03 15:16:59,2017-06-03 14:16:53,10000.0,13000.0,30,2017-07-05 13:26:42,,2017-07-03 00:00:00,2017-07-05 13:16:34,31,Bad,5
14774,8a858e5c56f98bad01570d1d648e2761,301927750,12,2017-06-05 14:34:45,2017-06-05 13:34:35,50000.0,55000.0,60,2017-07-04 14:10:25,,2017-07-05 00:00:00,2017-07-04 11:22:33,28,Good,12
14775,8a858e5c56f98bad01570d1d648e2761,301864076,10,2017-04-11 10:15:20,2017-04-11 09:15:11,40000.0,47600.0,60,2017-05-12 12:48:49,,2017-05-11 00:00:00,2017-05-04 14:43:34,31,Good,12
14776,8a858e5c56f98bad01570d1d648e2761,301796805,7,2017-01-19 13:26:43,2017-01-19 12:26:36,30000.0,34400.0,30,2017-02-13 13:40:50,,2017-02-20 00:00:00,2017-02-13 13:25:40,25,Good,12
14777,8a858e64587161fb0158747ae0bf7292,301927114,12,2017-06-04 21:11:26,2017-06-04 20:11:14,30000.0,34500.0,30,2017-07-04 20:45:16,,2017-07-04 00:00:00,2017-07-04 20:35:07,29,Good,12
14778,8a858e64587161fb0158747ae0bf7292,301848696,9,2017-03-28 19:00:30,2017-03-28 18:00:22,20000.0,21900.0,15,2017-03-29 08:38:19,,2017-04-12 00:00:00,2017-03-29 08:23:10,0,Good,12
14779,8a858e64587161fb0158747ae0bf7292,301849066,10,2017-03-29 10:09:49,2017-03-29 09:09:42,30000.0,34400.0,30,2017-04-27 14:51:50,,2017-04-28 00:00:00,2017-04-27 14:36:41,29,Good,12
14780,8a858e6d58b0cc520158b1844b942e90,301935743,8,2017-06-12 10:58:52,2017-06-12 09:58:45,20000.0,24500.0,30,2017-07-06 21:50:44,,2017-07-12 00:00:00,2017-07-06 21:40:35,24,Good,8
14781,8a858e6d58b0cc520158b1844b942e90,301767607,1,2016-12-01 06:52:10,2016-12-01 05:51:58,10000.0,11500.0,15,2016-12-19 19:42:09,,2016-12-19 00:00:00,2016-12-19 19:27:00,18,Bad,8
14782,8a858e8455f82b560155f960fac10f68,301752339,8,2016-10-31 15:00:38,2016-10-31 14:00:28,30000.0,32250.0,15,2016-11-15 11:19:29,,2016-11-15 00:00:00,2016-11-15 11:04:20,14,Good,16
14783,8a858e8455f82b560155f960fac10f68,301686009,3,2016-08-18 15:35:21,2016-08-18 14:35:15,20000.0,22250.0,15,2016-09-01 11:42:12,,2016-09-02 00:00:00,2016-09-01 11:26:07,13,Good,16
14784,8a858e8455f82b560155f960fac10f68,301654435,1,2016-07-17 16:50:20,2016-07-17 15:50:06,10000.0,11500.0,15,2016-07-30 23:29:30,,2016-08-01 00:00:00,2016-07-30 23:14:21,13,Good,16
14785,8a6b87fe4d56512d014d57af446e7ad0,301955773,1,2017-06-29 08:19:38,2017-06-29 07:18:30,10000.0,11500.0,15,2017-07-12 16:01:10,8a858e495cef1ef1015cef8066103757,2017-07-17 00:00:00,2017-07-12 15:51:01,13,Good,1
14786,8a85886e54101890015410e5d5c83298,301947282,8,2017-06-22 07:34:36,2017-06-22 06:34:28,10000.0,11500.0,15,2017-07-18 19:12:26,,2017-07-07 00:00:00,2017-07-18 19:02:17,26,Bad,8
14787,8a85886e54101890015410e5d5c83298,301854093,5,2017-04-04 08:29:45,2017-04-04 07:29:32,10000.0,13000.0,30,2017-05-12 18:09:43,,2017-05-04 00:00:00,2017-05-12 17:54:34,38,Bad,8
14788,8a85890253e2f1180153e60ece4201a1,301895134,4,2017-05-08 10:14:48,2017-05-08 09:14:34,30000.0,34500.0,30,2017-06-07 17:45:42,,2017-06-07 00:00:00,2017-06-07 17:35:33,30,Good,5
14789,8a85895354a059690154be274bd235f2,301829734,6,2017-03-02 10:37:25,2017-03-02 09:36:58,20000.0,23800.0,30,2017-04-03 11:58:54,,2017-04-03 00:00:00,2017-04-03 11:43:38,32,Bad,9
14790,8a85895354a059690154be274bd235f2,301900145,8,2017-05-10 22:07:08,2017-05-10 21:07:00,30000.0,34500.0,30,2017-06-04 08:44:27,,2017-06-09 00:00:00,2017-06-04 08:34:17,24,Good,9
14791,8a8589c253ace09b0153bdb04bbc192f,301906191,10,2017-05-14 12:55:15,2017-05-14 11:55:00,40000.0,48000.0,60,2017-05-29 10:01:26,,2017-06-13 00:00:00,2017-05-29 09:51:16,14,Good,11
14792,8a8589c253ace09b0153bdb04bbc192f,301604779,1,2016-03-28 16:10:04,2016-03-28 15:09:55,10000.0,11500.0,15,2016-06-07 11:00:57,,2016-04-12 00:00:00,2016-06-07 11:00:22,70,Bad,11
14793,8a8589c253ace09b0153bdb04bbc192f,301863078,9,2017-04-10 16:39:48,2017-04-10 15:39:40,30000.0,36800.0,60,2017-05-07 09:20:27,,2017-05-10 00:00:00,2017-05-07 09:05:17,26,Good,11
14794,8a858e035693e02901569ce8a75e0880,301823462,8,2017-02-21 16:53:05,2017-02-21 15:52:58,30000.0,36800.0,60,2017-03-21 10:21:48,,2017-03-23 00:00:00,2017-03-21 10:06:35,27,Good,11
14795,8a858e035693e02901569ce8a75e0880,301743591,4,2016-10-13 18:13:41,2016-10-13 17:13:32,20000.0,24500.0,30,2016-11-08 08:47:40,,2016-11-14 00:00:00,2016-11-08 08:32:30,25,Good,11
14796,8a858e035693e02901569ce8a75e0880,301685615,1,2016-08-18 10:58:59,2016-08-18 09:58:49,10000.0,11500.0,15,2016-09-02 09:36:01,,2016-09-02 00:00:00,2016-09-02 09:20:57,14,Good,11
14797,8a858e1b59fa11590159fa2239010639,301828535,2,2017-02-28 22:03:38,2017-02-28 21:03:17,10000.0,11500.0,15,2017-03-16 21:12:21,,2017-03-15 00:00:00,2017-03-16 20:57:12,15,Good,6
14798,8a858e1b59fa11590159fa2239010639,301868723,4,2017-04-14 20:15:41,2017-04-14 19:15:35,20000.0,23800.0,30,2017-05-16 19:54:01,,2017-05-15 00:00:00,2017-05-16 19:38:53,31,Bad,6
14799,8a858e255557edfe01556f9c8e4321ad,301747132,3,2016-10-20 10:02:58,2016-10-20 09:02:42,15000.0,18375.0,30,2016-11-17 20:01:35,,2016-11-21 00:00:00,2016-11-17 19:46:26,28,Good,10
14800,8a858e255557edfe01556f9c8e4321ad,301640847,2,2016-06-30 10:51:31,2016-06-30 09:51:08,10000.0,13000.0,30,2016-07-29 12:45:22,,2016-08-01 00:00:00,2016-07-29 12:30:19,29,Good,10
14801,8a858e345a04f20b015a0ee4dd6b1c38,301847753,3,2017-03-27 18:07:35,2017-03-27 17:07:29,10000.0,13000.0,30,2017-04-17 08:33:58,,2017-04-26 00:00:00,2017-04-17 08:18:48,20,Good,6
14802,8a858e345a04f20b015a0ee4dd6b1c38,301810599,1,2017-02-05 16:57:19,2017-02-05 15:57:09,10000.0,13000.0,30,2017-02-27 20:31:59,,2017-03-07 00:00:00,2017-02-27 20:16:49,22,Good,6
14803,8a858e5555780ea001557e7212a741c5,301922540,11,2017-05-31 06:52:48,2017-05-31 05:52:28,40000.0,48000.0,60,2017-06-30 19:46:45,,2017-06-30 00:00:00,2017-06-30 19:36:36,30,Good,12
14804,8a858e5555780ea001557e7212a741c5,301848772,9,2017-03-28 21:10:07,2017-03-28 20:10:01,40000.0,47600.0,60,2017-04-28 10:57:05,,2017-04-27 00:00:00,2017-04-27 19:02:25,30,Good,12
14805,8a858e5555780ea001557e7212a741c5,301767991,6,2016-12-01 19:22:37,2016-12-01 18:22:27,30000.0,36800.0,60,2017-02-01 12:40:24,,2017-01-02 00:00:00,2016-12-28 18:35:10,61,Bad,12
14806,8a858e64586254230158688871643bdc,301856963,6,2017-04-05 19:38:44,2017-04-05 18:38:37,20000.0,23800.0,30,2017-04-11 16:59:21,,2017-05-05 00:00:00,2017-04-11 16:44:11,5,Good,9
14807,8a858e64586254230158688871643bdc,301835073,5,2017-03-09 21:28:29,2017-03-09 20:27:19,20000.0,23800.0,30,2017-04-04 13:42:17,,2017-04-10 00:00:00,2017-04-04 13:27:09,25,Good,9
14808,8a858e64586254230158688871643bdc,301895320,8,2017-05-08 11:48:24,2017-05-08 10:48:17,30000.0,34500.0,30,2017-06-06 15:35:43,,2017-06-07 00:00:00,2017-06-06 15:25:32,29,Good,9
14809,8a858e705668e16701567ab4dc885164,301790045,4,2017-01-09 13:26:48,2017-01-09 12:26:41,20000.0,23600.0,30,2017-02-03 12:20:14,,2017-02-08 00:00:00,2017-02-03 12:05:04,24,Good,10
14810,8a858e705668e16701567ab4dc885164,301774364,3,2016-12-15 10:56:20,2016-12-15 09:56:09,20000.0,23800.0,30,2017-01-09 13:24:29,,2017-01-16 00:00:00,2017-01-09 13:09:20,25,Good,10
14811,8a858e705668e16701567ab4dc885164,301933123,10,2017-06-09 19:05:43,2017-06-09 18:05:36,40000.0,44000.0,30,2017-07-04 08:22:22,,2017-07-10 00:00:00,2017-07-04 08:12:13,24,Good,10
14812,8a858e8759d0442e0159d044a463005d,301884225,3,2017-04-29 10:27:33,2017-04-29 09:27:26,10000.0,12900.0,30,2017-05-31 17:49:57,,2017-05-30 00:00:00,2017-05-31 17:39:47,32,Bad,4
14813,8a858e915bcde695015bce219c6a1969,301888303,1,2017-05-03 14:00:54,2017-05-03 12:01:34,10000.0,11500.0,15,2017-05-15 19:02:53,,2017-05-18 00:00:00,2017-05-15 18:47:44,12,Good,4
14814,8a858e9b56237632015626314c1a2a42,301893035,11,2017-05-06 19:47:42,2017-05-06 18:47:35,40000.0,48000.0,60,2017-06-30 10:23:48,,2017-06-05 00:00:00,2017-06-02 09:14:22,54,Good,11
14815,8a858e9b56237632015626314c1a2a42,301751628,5,2016-10-29 13:22:44,2016-10-29 12:22:35,30000.0,34500.0,30,2016-11-15 12:41:58,,2016-11-28 00:00:00,2016-11-15 12:26:49,16,Good,11
14816,8a858e9b56237632015626314c1a2a42,301774023,8,2016-12-14 20:36:50,2016-12-14 19:36:40,30000.0,34400.0,30,2017-01-04 13:58:35,,2017-01-13 00:00:00,2017-01-04 13:43:24,20,Good,11
14817,8a858ea555d9e6020155e65fe33d4af4,301754119,3,2016-11-03 17:47:39,2016-11-03 16:47:29,20000.0,24500.0,30,2016-12-29 07:59:54,,2016-12-05 00:00:00,2016-12-29 07:44:45,55,Bad,9
14818,8a858ea555d9e6020155e65fe33d4af4,301651517,1,2016-07-14 00:00:10,2016-07-13 23:00:00,10000.0,11500.0,15,2016-07-29 20:39:10,,2016-07-29 00:00:00,2016-07-29 20:24:06,15,Good,9
14819,8a858ec45577f83e0155825234ae7d29,301710370,4,2016-09-09 08:37:17,2016-09-09 07:37:10,20000.0,22250.0,15,2016-10-14 11:23:31,,2016-09-26 00:00:00,2016-10-14 11:08:22,35,Bad,6
14820,8a858ec45577f83e0155825234ae7d29,301944284,6,2017-06-20 02:16:32,2017-06-20 01:16:23,30000.0,39000.0,60,2017-07-18 18:11:03,,2017-07-20 00:00:00,2017-07-18 18:00:54,28,Good,6
14821,8a858ec95afc0922015b09a286634c26,301857548,2,2017-04-06 09:54:38,2017-04-06 08:54:30,10000.0,13000.0,30,2017-04-16 08:52:14,,2017-05-08 00:00:00,2017-04-16 08:37:04,9,Good,3
14822,8a858edc5c7e7da5015c8166e88960b4,301930384,1,2017-06-07 17:34:48,2017-06-07 16:33:41,10000.0,13000.0,30,2017-06-20 18:54:13,8a858fc65c7e0e55015c7f71c0ec64e0,2017-07-10 00:00:00,2017-06-20 18:44:04,13,Good,2
14823,8a858ef957365d52015751a2082e3103,301782502,3,2016-12-28 07:51:57,2016-12-28 06:51:46,10000.0,13000.0,30,2017-01-14 08:27:03,,2017-01-27 00:00:00,2017-01-14 08:11:53,17,Good,10
14824,8a858ef957365d52015751a2082e3103,301898900,8,2017-05-10 10:09:57,2017-05-10 09:09:50,30000.0,34500.0,30,2017-05-25 11:04:05,,2017-06-09 00:00:00,2017-05-25 10:53:57,15,Good,10
14825,8a858ef957365d52015751a2082e3103,301770333,2,2016-12-07 07:17:17,2016-12-07 06:16:57,10000.0,13000.0,30,2016-12-22 07:19:22,,2017-01-06 00:00:00,2016-12-22 07:04:12,15,Good,10
14826,8a858f055b15b8d3015b16aac9694e88,301863258,2,2017-04-10 18:09:19,2017-04-10 17:09:13,10000.0,13000.0,30,2017-05-06 06:03:12,,2017-05-10 00:00:00,2017-05-06 05:48:03,25,Good,4
14827,8a858f0b5b439ebb015b43cf463d3e39,301860966,4,2017-04-09 06:58:12,2017-04-09 05:58:06,20000.0,21900.0,15,2017-04-11 15:36:34,,2017-04-24 00:00:00,2017-04-11 15:21:24,2,Good,11
14828,8a858f0b5b439ebb015b43cf463d3e39,301892615,8,2017-05-06 14:07:49,2017-05-06 13:07:42,20000.0,22250.0,15,2017-05-08 06:50:23,,2017-05-22 00:00:00,2017-05-08 06:35:14,1,Good,11
14829,8a858f0b5b439ebb015b43cf463d3e39,301879469,7,2017-04-25 06:29:20,2017-04-25 05:29:10,20000.0,21900.0,15,2017-05-06 13:41:35,,2017-05-10 00:00:00,2017-05-06 13:26:26,11,Good,11
14830,8a858f13556665aa015568a887180914,301721453,5,2016-09-20 08:47:46,2016-09-20 07:47:37,30000.0,34500.0,30,2016-10-19 13:54:33,,2016-10-20 00:00:00,2016-10-19 13:39:24,29,Good,14
14831,8a8589a75438621601543ab52054150c,301678456,4,2016-08-12 11:39:26,2016-08-12 10:39:13,15000.0,18375.0,30,2016-09-08 12:31:14,,2016-09-12 00:00:00,2016-09-08 12:16:10,27,Good,10
14832,8a8589a75438621601543ab52054150c,301641797,3,2016-07-01 12:45:26,2016-07-01 11:45:00,10000.0,13000.0,30,2016-08-05 11:14:45,,2016-08-01 00:00:00,2016-08-04 00:00:00,34,Bad,10
14833,8a858e005577f1ba015578147fc50f0c,301874759,10,2017-04-20 16:33:30,2017-04-20 15:33:22,40000.0,47600.0,60,2017-05-17 02:01:07,,2017-05-22 00:00:00,2017-05-17 01:44:15,26,Good,12
14834,8a858e005577f1ba015578147fc50f0c,301636587,1,2016-06-22 13:38:45,2016-06-22 12:38:34,8000.0,9200.0,15,2016-07-04 10:59:28,,2016-07-11 00:00:00,2016-07-04 10:44:24,11,Good,12
14835,8a858e005577f1ba015578147fc50f0c,301733695,5,2016-09-30 18:57:54,2016-09-30 17:57:42,30000.0,32250.0,15,2016-10-17 10:36:33,,2016-10-17 00:00:00,2016-10-17 10:21:23,16,Bad,12
14836,8a858e105bd92644015be699d91214f3,301955022,4,2017-06-28 16:27:19,2017-06-28 15:27:11,20000.0,22250.0,15,2017-07-12 09:34:17,,2017-07-13 00:00:00,2017-07-12 09:24:08,13,Good,4
14837,8a858e1e5b1fc4ad015b1fc9fd66028a,301853551,1,2017-04-03 19:23:09,2017-04-03 18:22:59,10000.0,13000.0,30,2017-05-05 15:17:31,,2017-05-04 00:00:00,2017-05-05 15:02:22,31,Bad,4
14838,8a858e245c214660015c307d07003faf,301928395,2,2017-06-06 07:01:04,2017-06-06 06:00:58,10000.0,13000.0,30,2017-07-02 12:35:30,8a858f70575165bf015751e29adf30d0,2017-07-06 00:00:00,2017-07-02 12:25:20,26,Good,2
14839,8a858e5555780ea001557e4e09383b96,301655464,2,2016-07-19 11:37:18,2016-07-19 10:37:12,10000.0,11500.0,15,2016-07-30 15:58:40,,2016-08-03 00:00:00,2016-07-30 15:43:36,11,Good,7
14840,8a858e6359a764180159a89577a06015,301845420,5,2017-03-24 07:23:04,2017-03-24 06:22:57,10000.0,13000.0,30,2017-03-24 21:17:11,,2017-04-24 00:00:00,2017-03-24 21:02:01,0,Good,9
14841,8a858e8e58f6d66f015904a859fd5589,301898573,6,2017-05-10 06:57:15,2017-05-10 05:57:08,10000.0,11500.0,15,2017-06-08 19:58:33,,2017-05-25 00:00:00,2017-06-08 19:48:24,29,Bad,7
14842,8a858e8e58f6d66f015904a859fd5589,301841672,4,2017-03-19 15:44:21,2017-03-19 14:44:10,10000.0,11500.0,15,2017-04-11 21:19:47,,2017-04-03 00:00:00,2017-04-11 21:04:38,23,Bad,7
14843,8a858f0e5a6171ba015a66d7eaf72453,301824410,1,2017-02-22 19:25:22,2017-02-22 18:25:12,10000.0,11500.0,15,2017-03-09 00:38:04,,2017-03-09 00:00:00,2017-03-09 00:17:29,14,Good,5
14844,8a858f78550ba104015511a5d2a42485,301641368,2,2016-06-30 22:40:58,2016-06-30 21:40:43,6000.0,6900.0,15,2016-07-08 11:25:38,,2016-07-15 00:00:00,2016-07-08 11:10:33,7,Good,3
